timestamp,preco,data,variacao_diaria
1756094541093,613579.0702815374,2025-08-25 04:02:21.093,-0.24480901618903636
1756098105531,611233.0296404202,2025-08-25 05:01:45.531,-0.3823534332813332
1756101704424,609401.8311775905,2025-08-25 06:01:44.424,-0.29959088825860086
1756105209035,607900.263897859,2025-08-25 07:00:09.035,-0.24640019161575544
1756108948529,607281.0840563973,2025-08-25 08:02:28.529,-0.10185549805350044
1756112588736,607263.0858525843,2025-08-25 09:03:08.736,-0.0029637352925207345
1756116180092,607771.045398449,2025-08-25 10:03:00.092,0.08364736103651729
1756119768113,604288.5030153104,2025-08-25 11:02:48.113,-0.573002351708847
1756123345457,604028.6015885961,2025-08-25 12:02:25.457,-0.04300949387873395
1756126913515,605067.290748977,2025-08-25 13:01:53.515,0.17196026109510504
1756130555854,603762.6592081776,2025-08-25 14:02:35.854,-0.2156175950586373
1756134179101,606428.329438252,2025-08-25 15:02:59.101,0.4415096212757524
1756137771652,607545.9897015297,2025-08-25 16:02:51.652,0.18430211931441595
1756141256917,608578.1649451444,2025-08-25 17:00:56.917,0.16989252848525685
1756144963593,608612.0169647489,2025-08-25 18:02:43.593,0.005562476860710775
1756148513880,608168.3660115986,2025-08-25 19:01:53.880,-0.07289552962867876
1756152214623,600643.3256367532,2025-08-25 20:03:34.623,-1.237328476026303
1756155777718,593888.1315344229,2025-08-25 21:02:57.718,-1.124659812904615
1756159375775,596123.20048594,2025-08-25 22:02:55.775,0.37634511161931883
1756163002354,596470.262981906,2025-08-25 23:03:22.354,0.05821992763963261
1756166450533,596102.8777003676,2025-08-26 00:00:50.533,-0.06159322674389598
1756170041595,590881.3344122805,2025-08-26 01:00:41.595,-0.8759466668288328
1756173739618,593600.0410974218,2025-08-26 02:02:19.618,0.4601104361919758
1756177355237,593602.0619378625,2025-08-26 03:02:35.237,0.00034043805607296206
1756180948236,594743.9855828505,2025-08-26 04:02:28.236,0.19237191347686353
1756184549764,595779.4098221624,2025-08-26 05:02:29.764,0.1740957898543715
1756188158519,596790.9558327463,2025-08-26 06:02:38.519,0.16978532555966153
1756191699264,595204.7053332643,2025-08-26 07:01:39.264,-0.26579667201367385
1756195267749,597308.5538222736,2025-08-26 08:01:07.749,0.35346637386398555
1756198911675,596298.7614322988,2025-08-26 09:01:51.675,-0.16905707837481798
1756202532586,596290.6489544278,2025-08-26 10:02:12.586,-0.001360472031087447
1756206149379,596440.9993701426,2025-08-26 11:02:29.379,0.025214283668277732
1756209728639,593598.8085869822,2025-08-26 12:02:08.639,-0.47652505212784124
1756213403920,595871.9959910316,2025-08-26 13:03:23.920,0.38295012913866816
1756216965274,594393.1495024884,2025-08-26 14:02:45.274,-0.248181907942098
1756220551816,599334.8953651024,2025-08-26 15:02:31.816,0.8313934753033901
1756224018607,596138.4433652967,2025-08-26 16:00:18.607,-0.5333332039441052
1756227761965,598291.2434060763,2025-08-26 17:02:41.965,0.36112417589221985
1756231353939,597808.6650227901,2025-08-26 18:02:33.939,-0.0806594428056357
1756234943091,602112.1330110065,2025-08-26 19:02:23.091,0.7198738057857316
1756238554071,603575.8966622396,2025-08-26 20:02:34.071,0.24310482565982316
1756242160727,604972.1753121803,2025-08-26 21:02:40.727,0.2313343951708684
1756245758261,605344.1279162106,2025-08-26 22:02:38.261,0.061482596920812496
1756249532611,607796.4219027804,2025-08-26 23:05:32.611,0.40510742129628696
1756252945667,607473.6793248396,2025-08-27 00:02:25.667,-0.05310044059331953
1756256511662,604912.5428719112,2025-08-27 01:01:51.662,-0.4216045139231258
1756260126995,604329.4523426667,2025-08-27 02:02:06.995,-0.09639253411347723
1756263608376,603959.3584225076,2025-08-27 03:00:08.376,-0.06124042419650046
1756267301251,605728.0789754881,2025-08-27 04:01:41.251,0.29285423403326133
1756270838283,606220.1568871631,2025-08-27 05:00:38.283,0.0812374279408119
1756274530981,604900.7374560479,2025-08-27 06:02:10.981,-0.21764690865611344
1756278128901,603006.2529114246,2025-08-27 07:02:08.901,-0.3131893263332229
1756281766341,601403.2815357195,2025-08-27 08:02:46.341,-0.2658299757200946
1756285305519,602836.9487139974,2025-08-27 09:01:45.519,0.23838698961151358
1756289193154,603827.2553242187,2025-08-27 10:06:33.154,0.16427437175737963
1756292466124,604306.1718474955,2025-08-27 11:01:06.124,0.0793134988614714
1756296154572,607216.9697078539,2025-08-27 12:02:34.572,0.48167601059897064
1756299661554,606419.8266022976,2025-08-27 13:01:01.554,-0.13127813373525793
1756303312627,607076.5368774193,2025-08-27 14:01:52.627,0.10829300862427368
1756306930236,609406.2529733462,2025-08-27 15:02:10.236,0.38375986459796874
1756310539120,608518.0618404046,2025-08-27 16:02:19.120,-0.14574696741425844
1756314134682,608618.5570950825,2025-08-27 17:02:14.682,0.016514752967873872
1756317766354,609196.6493323835,2025-08-27 18:02:46.354,0.09498432648197104
1756321357377,608015.8356896717,2025-08-27 19:02:37.377,-0.19383127665030558
1756324933842,606991.0136307415,2025-08-27 20:02:13.842,-0.16855186966762528
1756328559998,608449.1399246604,2025-08-27 21:02:39.998,0.2402220562042741
1756332144961,603979.2984481142,2025-08-27 22:02:24.961,-0.7346286128532808
1756336001720,603762.2910974903,2025-08-27 23:06:41.720,-0.035929600763043835
1756339326746,602649.7029209463,2025-08-28 00:02:06.746,-0.18427586368828158
1756342817181,602937.2096785873,2025-08-28 01:00:17.181,0.04770711015826926
1756346535481,605035.8595850779,2025-08-28 02:02:15.481,0.3480710549626428
1756350095350,604067.0301224878,2025-08-28 03:01:35.350,-0.16012761016420585
1756353768043,606664.3117745696,2025-08-28 04:02:48.043,0.42996580223143477
1756357317526,611928.8183565043,2025-08-28 05:01:57.526,0.8677791786590191
1756360952406,611140.6901029717,2025-08-28 06:02:32.406,-0.12879410642062897
1756364549630,613354.4178210992,2025-08-28 07:02:29.630,0.36222882128081385
1756368144259,612839.1592524046,2025-08-28 08:02:24.259,-0.08400666135657815
1756371749810,613628.0711372979,2025-08-28 09:02:29.810,0.12873065844155562
1756375337782,611971.1336948932,2025-08-28 10:02:17.782,-0.2700230840700812
1756378971561,614182.0065063977,2025-08-28 11:02:51.561,0.36127076748799475
1756382553317,612330.1485444265,2025-08-28 12:02:33.317,-0.3015161535755454
1756386140506,612601.1086926034,2025-08-28 13:02:20.506,0.044250662623909295
1756389770627,611222.2141908272,2025-08-28 14:02:50.627,-0.2250884763690684
1756393329969,611817.5785600666,2025-08-28 15:02:09.969,0.09740555160083711
1756396838390,610099.3207829852,2025-08-28 16:00:38.390,-0.28084478728535894
1756400550192,607896.5055344129,2025-08-28 17:02:30.192,-0.3610584659798069
1756404173202,607564.289734945,2025-08-28 18:02:53.202,-0.05465005908790576
1756407760347,607831.4234206575,2025-08-28 19:02:40.347,0.04396797017629345
1756411387060,605785.4442257802,2025-08-28 20:03:07.060,-0.33660306394876427
1756414857725,605699.2232953308,2025-08-28 21:00:57.725,-0.014232915510148285
1756418522118,606962.2064146459,2025-08-28 22:02:02.118,0.2085165492608375
1756422142849,608466.9242734584,2025-08-28 23:02:22.849,0.24790964625309664
1756425749398,609199.9111812008,2025-08-29 00:02:29.398,0.1204645443328839
1756429359623,607325.1084856706,2025-08-29 01:02:39.623,-0.30774835339272977
1756432996657,603617.829621831,2025-08-29 02:03:16.657,-0.6104273991048337
1756436503876,603365.5966760133,2025-08-29 03:01:43.876,-0.04178686139467817
1756440163731,604931.3453474025,2025-08-29 04:02:43.731,0.259502477439054
1756443751940,603939.5264029213,2025-08-29 05:02:31.940,-0.16395562109806286
1756447228150,602703.8664821875,2025-08-29 06:00:28.150,-0.20459994199972178
1756450972036,602508.4860762928,2025-08-29 07:02:52.036,-0.03241731416708736
1756454572950,596021.7068560425,2025-08-29 08:02:52.950,-1.0766286899117514
1756458183017,594468.8712526254,2025-08-29 09:03:03.017,-0.2605333976187192
1756461764710,596047.1201397293,2025-08-29 10:02:44.710,0.26548890335980097
